Name,Employee ID,Service Center,Date,Gap Time,First Pro Number,First Pro HU,Second Pro Number,Second Pro HU
Christina Hernandez,73867417,OKC,2023-08-17,31.17,6873612509,6,3268412547,4
Christina Hernandez,73867417,OKC,2023-08-17,31.08,6042669472,4,1687553877,7
Christina Hernandez,73867417,OKC,2023-08-17,33.82,4815204547,2,7768875847,4
Christina Hernandez,73867417,OKC,2023-08-17,22.2,4050571358,2,1186477159,3
Christina Hernandez,73867417,OKC,2023-08-17,28.77,9052336076,8,8624968099,1
Christina Hernandez,73867417,OKC,2023-08-17,33.9,2450861946,1,2107146018,8
Christina Hernandez,73867417,OKC,2023-08-17,31.9,5325727262,8,3357943699,5
Christina Hernandez,73867417,OKC,2023-08-17,27.16,679652426,1,3825686724,1
James Montoya,80808297,SHV,2023-08-17,29.93,4681380247,1,8038903651,5
James Montoya,80808297,SHV,2023-08-17,21.21,812719755,7,3217709611,8
James Cook,28080912,HOU,2023-08-17,27.24,3326012433,7,2036961020,7
James Cook,28080912,HOU,2023-08-17,23.85,8194571575,7,2701824974,2
James Cook,28080912,HOU,2023-08-17,25.95,6133145054,8,2790768883,3
James Cook,28080912,HOU,2023-08-17,24.32,8513283883,4,1743190636,4
James Cook,28080912,HOU,2023-08-17,23.09,1176151951,2,9587393985,4
James Cook,28080912,HOU,2023-08-17,30.87,8632644192,1,589593082,1
James Cook,28080912,HOU,2023-08-17,31.23,9178904864,8,6475558644,4
James Cook,28080912,HOU,2023-08-17,34.08,6382756309,1,1494819744,6
Lisa Cox,85448011,OKC,2023-08-17,31.27,831877529,5,4159055104,3
Lisa Cox,85448011,OKC,2023-08-17,32.33,7029082534,8,4816840700,8
Lisa Cox,85448011,OKC,2023-08-17,33.09,3442303264,8,2461379169,2
Lisa Cox,85448011,OKC,2023-08-17,28.05,4783141632,6,3161744659,7
Lisa Cox,85448011,OKC,2023-08-17,22.03,8561698613,7,4205454726,7
Lisa Cox,85448011,OKC,2023-08-17,25.34,5831435542,5,9878300189,4
Lisa Cox,85448011,OKC,2023-08-17,29.18,7213288264,2,5482760685,6
Lisa Cox,85448011,OKC,2023-08-17,34.07,5045445412,5,1833376027,3
James Thompson,54275980,SHV,2023-08-17,31.21,8713716745,6,6433209935,5
James Thompson,54275980,SHV,2023-08-17,31.88,4234359208,6,2333837703,7
James Thompson,54275980,SHV,2023-08-17,20.69,1357147800,4,8521262333,2
Brandy Miller,17426573,DAL,2023-08-17,26.14,1116161656,1,2858546447,7
Brandy Miller,17426573,DAL,2023-08-17,25.33,9173632117,3,3777264982,3
Matthew Smith,33080142,STX,2023-08-17,25.41,9770408644,8,1937816476,1
Matthew Smith,33080142,STX,2023-08-17,29.93,7900036751,4,1379415644,7
Jeffrey Smith,83152142,STX,2023-08-17,25.75,8565963403,5,7808908382,2
Jeffrey Smith,83152142,STX,2023-08-17,22.69,7971251886,5,6089975119,5
Bobby Cummings,30700646,HOU,2023-08-17,23.41,4168397279,8,5908840453,8
Bobby Cummings,30700646,HOU,2023-08-17,32.9,2994611472,7,6791867837,4
Bobby Cummings,30700646,HOU,2023-08-17,20.77,5727119261,6,3129737117,8
Bobby Cummings,30700646,HOU,2023-08-17,26.17,9641313599,6,8466700614,7
Bobby Cummings,30700646,HOU,2023-08-17,22.35,7682214775,7,2098777888,8
Bobby Cummings,30700646,HOU,2023-08-17,30.96,1863815358,2,6589751841,1
Bobby Cummings,30700646,HOU,2023-08-17,24.66,4970833636,3,780267282,5
Bobby Cummings,30700646,HOU,2023-08-17,24.69,6298821258,4,5396767076,1
Sean Robertson,63184988,HOU,2023-08-17,32.13,765390273,1,2337260954,4
Sean Robertson,63184988,HOU,2023-08-17,29.34,7342294026,5,6002881505,3
Sean Robertson,63184988,HOU,2023-08-17,21.78,97495541,1,1434974974,1
Tammy Harris,75592235,STX,2023-08-17,32.87,5969626437,6,2421413407,2
Tammy Harris,75592235,STX,2023-08-17,27.74,4124983495,2,470323636,2
Tammy Harris,75592235,STX,2023-08-17,27.55,767336029,4,7512436046,2
Tammy Harris,75592235,STX,2023-08-17,26.38,8181764879,7,7012860080,8
Tammy Harris,75592235,STX,2023-08-17,23.19,8613271477,1,2884455461,1
Tammy Harris,75592235,STX,2023-08-17,25.31,9748064406,2,7416644620,3
Tammy Harris,75592235,STX,2023-08-17,26.1,4897606354,7,4584038093,1
Victoria Carlson,64573636,STX,2023-08-17,24.47,6825308853,5,9544753641,6
Victoria Carlson,64573636,STX,2023-08-17,29.83,1512126474,4,8503960153,4
Victoria Carlson,64573636,STX,2023-08-17,26.09,8568318486,5,153824733,2
Victoria Carlson,64573636,STX,2023-08-17,21.49,7220654219,5,1714838777,1
Victoria Carlson,64573636,STX,2023-08-17,29.57,4121112832,8,8504435399,5
Ryan Brown,56185271,FTW,2023-08-17,27.08,2604926741,4,2184902972,3
Ryan Brown,56185271,FTW,2023-08-17,28.54,9883464017,2,8028695660,3
Ryan Brown,56185271,FTW,2023-08-17,33.33,3000576091,5,4251107245,5
Ryan Brown,56185271,FTW,2023-08-17,33.0,1816248565,5,1102621802,4
Douglas Nelson,7837865,OKC,2023-08-17,22.67,8233438093,1,4693970970,7
Douglas Nelson,7837865,OKC,2023-08-17,30.37,4146837419,5,4982132599,7
Douglas Nelson,7837865,OKC,2023-08-17,34.43,6624899322,8,9138793125,5
Douglas Nelson,7837865,OKC,2023-08-17,25.52,8724022656,6,4692805822,8
Monica Saunders,77624219,STX,2023-08-17,31.71,9422442647,3,9969188173,5
Monica Saunders,77624219,STX,2023-08-17,21.25,3203373376,4,6536242720,3
Anne French,35660979,DAL,2023-08-17,28.9,7168907868,8,3303755770,6
Anne French,35660979,DAL,2023-08-17,28.09,8106225602,3,9756068943,1
Anne French,35660979,DAL,2023-08-17,20.7,2468713477,4,5295982770,7
Anne French,35660979,DAL,2023-08-17,30.73,4256181957,8,9399269920,8
Anne French,35660979,DAL,2023-08-17,20.86,121963538,6,28127554,6
Anne French,35660979,DAL,2023-08-17,29.0,7381225329,4,2484742371,3
Anne French,35660979,DAL,2023-08-17,29.08,2942967422,1,6393784860,4
Brian Fisher,76391571,DAL,2023-08-17,34.77,459306417,4,857042794,8
Jeanne Williamson,71039737,DAL,2023-08-17,23.65,5063347793,7,7969163251,6
Jeanne Williamson,71039737,DAL,2023-08-17,32.74,7565010102,8,8752340867,1
Jeanne Williamson,71039737,DAL,2023-08-17,25.67,9878553756,4,717816618,7
Douglas Nichols,77270999,SHV,2023-08-18,23.66,803340465,4,5808443963,1
Douglas Nichols,77270999,SHV,2023-08-18,27.38,3467814366,2,8148547455,2
Douglas Nichols,77270999,SHV,2023-08-18,32.95,5207923956,7,6110119191,8
Douglas Nichols,77270999,SHV,2023-08-18,28.69,9448809139,1,2876441465,1
Douglas Nichols,77270999,SHV,2023-08-18,25.34,573965313,2,9219324347,8
Douglas Nichols,77270999,SHV,2023-08-18,22.77,5174461217,2,9789577722,2
Douglas Nichols,77270999,SHV,2023-08-18,26.34,7448404604,6,8726599462,2
Sean Obrien,15537511,HOU,2023-08-18,20.53,3061755933,6,3453249043,1
Sean Obrien,15537511,HOU,2023-08-18,34.51,7136679720,4,1057133137,5
Sean Obrien,15537511,HOU,2023-08-18,26.37,5687162128,5,8796343893,7
Natalie Hopkins,40497336,SHV,2023-08-18,20.87,4706504426,4,8826195231,7
Natalie Hopkins,40497336,SHV,2023-08-18,29.91,5195902937,2,3281277873,4
Stacy Turner,73458833,DAL,2023-08-18,29.6,1624110327,8,7843866015,7
Stacy Turner,73458833,DAL,2023-08-18,34.72,2960730310,8,6965417034,1
Stacy Turner,73458833,DAL,2023-08-18,20.75,4383425625,7,6250173210,2
James Harris,90946995,FTW,2023-08-18,32.32,6741799738,4,7306227141,4
James Harris,90946995,FTW,2023-08-18,20.75,8090911013,5,5409497030,8
James Harris,90946995,FTW,2023-08-18,33.46,5101169318,5,3182284576,8
James Harris,90946995,FTW,2023-08-18,34.41,5905661045,7,2963254985,6
James Harris,90946995,FTW,2023-08-18,20.79,5430177741,7,4405780369,2
James Harris,90946995,FTW,2023-08-18,32.26,5749682906,4,7629553457,8
Sarah Cook,26413709,SHV,2023-08-18,23.78,8315734121,1,6851965153,2
Sarah Cook,26413709,SHV,2023-08-18,33.71,6076444220,1,694741556,8
Sarah Cook,26413709,SHV,2023-08-18,33.52,1016056533,4,8112943764,2
Sarah Cook,26413709,SHV,2023-08-18,32.59,4846820612,6,2783777857,2
Amy Escobar,24798974,SHV,2023-08-18,20.15,7023065415,4,5476187730,8
Latoya Salazar,67499931,OKC,2023-08-18,20.23,7345037336,1,9699832604,6
Latoya Salazar,67499931,OKC,2023-08-18,32.26,9247020692,8,3890839072,3
Latoya Salazar,67499931,OKC,2023-08-18,25.72,3431259403,7,3984653217,7
Latoya Salazar,67499931,OKC,2023-08-18,22.5,8709700796,8,8065160133,5
Latoya Salazar,67499931,OKC,2023-08-18,20.95,6210953915,7,7308743472,3
Brenda Anderson,19927556,SHV,2023-08-18,20.13,5798614189,7,4602708197,1
Rachel Williams,82865659,FTW,2023-08-18,20.09,6675463070,1,9035354164,7
Rachel Williams,82865659,FTW,2023-08-18,29.9,5783055773,8,6168011710,6
Rachel Williams,82865659,FTW,2023-08-18,34.22,8767276671,5,6799938225,2
Rachel Williams,82865659,FTW,2023-08-18,30.21,9969535924,3,6356822061,7
Rachel Williams,82865659,FTW,2023-08-18,21.06,3846932145,4,564320565,3
Rachel Williams,82865659,FTW,2023-08-18,34.73,9260903325,3,3818222633,5
Rachel Williams,82865659,FTW,2023-08-18,27.05,6391677585,2,8432845083,5
Dana Stewart,60786305,STX,2023-08-18,20.25,5613248016,5,3328737169,5
Dana Stewart,60786305,STX,2023-08-18,26.65,3139829091,3,3986851793,4
Dana Stewart,60786305,STX,2023-08-18,23.3,6535942868,3,7634126936,2
Dana Stewart,60786305,STX,2023-08-18,30.28,9209135194,7,3688930211,5
Dana Stewart,60786305,STX,2023-08-18,34.88,740689859,6,4703430468,8
Sandra Harris,96132022,DAL,2023-08-18,22.58,3065616090,6,8882635071,4
Sandra Harris,96132022,DAL,2023-08-18,24.04,2206434995,6,2485187546,8
James Roach,20716601,STX,2023-08-18,21.99,5898743434,5,9352772161,5
Anna Arnold,66814478,DAL,2023-08-18,20.27,8965104372,1,7330748594,5
Anna Arnold,66814478,DAL,2023-08-18,28.78,58428050,8,7379239526,7
Anna Arnold,66814478,DAL,2023-08-18,32.12,5239160566,2,9683474929,6
Anna Arnold,66814478,DAL,2023-08-18,22.72,3266470053,2,9469768679,6
Anna Arnold,66814478,DAL,2023-08-18,31.2,7689274941,5,8943732672,3
Anna Arnold,66814478,DAL,2023-08-18,23.14,3764246715,7,8276343245,3
Anna Arnold,66814478,DAL,2023-08-18,21.81,4875186551,4,9845570632,1
Anna Arnold,66814478,DAL,2023-08-18,27.05,2213500809,4,5143228613,4
Sheryl Hill,34639709,DAL,2023-08-18,25.01,3834280014,6,2599968920,7
Sheryl Hill,34639709,DAL,2023-08-18,25.41,8367903083,1,8017887883,2
David Murray,6339396,DAL,2023-08-18,26.67,9080120781,4,6660164858,3
David Murray,6339396,DAL,2023-08-18,21.42,374764123,2,1334690793,8
Gregory Stewart,4886122,HOU,2023-08-18,33.13,775489402,2,6807661583,6
Gregory Stewart,4886122,HOU,2023-08-18,22.25,3621496203,6,3765291248,4
Gregory Stewart,4886122,HOU,2023-08-18,32.62,2461921620,5,2122286215,2
Gregory Stewart,4886122,HOU,2023-08-18,26.56,2016311771,6,9636876994,3
Gregory Stewart,4886122,HOU,2023-08-18,27.36,9848866643,6,7830871958,7
Gregory Stewart,4886122,HOU,2023-08-18,22.3,7348865917,6,4820685726,5
Gregory Stewart,4886122,HOU,2023-08-18,24.02,1804559778,7,6954039887,7
Mark Collier,9309564,OKC,2023-08-18,26.55,4391782829,2,2582966261,2
Mark Collier,9309564,OKC,2023-08-18,23.19,598169811,1,9296678949,3
Mark Collier,9309564,OKC,2023-08-18,23.18,6928123563,4,1277127106,6
Mark Collier,9309564,OKC,2023-08-18,20.79,5274987354,5,6497470259,6
Mark Collier,9309564,OKC,2023-08-18,24.54,5216528411,4,2713943720,6
Lauren Singleton,42856486,STX,2023-08-18,26.48,8972741468,2,8239601662,6
Lauren Singleton,42856486,STX,2023-08-18,22.24,1694503576,2,5236152701,6
Lauren Singleton,42856486,STX,2023-08-18,24.94,312718805,1,312552976,3
Lauren Singleton,42856486,STX,2023-08-18,26.04,4213483924,4,8412969613,3
Lauren Singleton,42856486,STX,2023-08-18,29.39,4291341230,2,9204273823,6
Lauren Singleton,42856486,STX,2023-08-18,31.25,5737932758,1,5151171230,7
Lauren Singleton,42856486,STX,2023-08-18,33.91,7825261676,2,6315297502,4
Ronald Duarte,50493362,SHV,2023-08-18,23.17,8419909936,5,520256165,5
Ronald Duarte,50493362,SHV,2023-08-18,29.96,2069961272,8,6127097790,6
Sandra Hopkins,48756022,DAL,2023-08-18,21.66,6023013577,2,5453562033,2
Sandra Hopkins,48756022,DAL,2023-08-18,24.83,3132206517,4,7596338364,5
Sandra Hopkins,48756022,DAL,2023-08-18,32.39,5736468224,2,8488543764,4
Jill Perez,18947956,DAL,2023-08-18,29.89,5717186058,7,3178730782,6
Jill Perez,18947956,DAL,2023-08-18,21.68,5491082131,1,5833562603,4
Jill Perez,18947956,DAL,2023-08-18,26.43,5692367690,6,8116239077,3
Jill Perez,18947956,DAL,2023-08-18,26.47,8101019619,2,9405840578,1
John Jones,77743148,HOU,2023-08-18,23.18,3237254360,4,8376757360,7
John Jones,77743148,HOU,2023-08-18,30.85,48329053,5,6336904474,3
John Jones,77743148,HOU,2023-08-18,22.48,7295478721,8,5650400829,3
John Jones,77743148,HOU,2023-08-18,30.83,4651177567,4,9932084892,6
Valerie Martinez,11650492,FTW,2023-08-18,27.19,8837303168,4,6268284960,5
Valerie Martinez,11650492,FTW,2023-08-18,33.71,4307824672,7,457517425,2
Chelsea Maddox,66295315,STX,2023-08-18,29.46,3797438313,1,3920153446,8
Chase Hammond,23514686,FTW,2023-08-18,22.31,4087136763,2,2534712024,5
Dorothy Mcbride,83218580,DAL,2023-08-18,25.96,430188046,4,7730815964,7
Dorothy Mcbride,83218580,DAL,2023-08-18,29.35,6613526155,8,8506445298,2
Barbara Ryan,17568007,DAL,2023-08-18,34.72,3183398432,3,9764805070,7
Barbara Ryan,17568007,DAL,2023-08-18,32.8,3381956504,2,4527212158,2
Barbara Ryan,17568007,DAL,2023-08-18,33.7,4930993957,1,7569874050,3
Barbara Ryan,17568007,DAL,2023-08-18,24.38,1964626291,2,9167517225,7
Barbara Ryan,17568007,DAL,2023-08-18,24.01,669459980,2,5469647115,6
Barbara Ryan,17568007,DAL,2023-08-18,25.13,3625272074,8,5608099236,6
Barbara Ryan,17568007,DAL,2023-08-18,20.18,8977533146,6,1895724585,6
Lynn Hawkins,87449731,HOU,2023-08-18,25.32,3634957616,8,6681573280,3
Lynn Hawkins,87449731,HOU,2023-08-18,23.02,7606962649,4,2125401269,7
Lynn Hawkins,87449731,HOU,2023-08-18,32.52,6398584053,5,39250692,2
Lynn Hawkins,87449731,HOU,2023-08-18,21.66,9632685752,5,3569393455,4
Lynn Hawkins,87449731,HOU,2023-08-18,22.99,4161358926,3,3082148116,8
Lynn Hawkins,87449731,HOU,2023-08-18,26.13,7068286570,8,4515377626,1
Lynn Hawkins,87449731,HOU,2023-08-18,22.58,3106167172,6,6498870700,3
Clarence Gonzalez,2392005,HOU,2023-08-18,26.26,7882571159,4,9592574029,1
Clarence Gonzalez,2392005,HOU,2023-08-18,30.71,3486958695,2,4422784061,6
Clarence Gonzalez,2392005,HOU,2023-08-18,32.93,3047703849,4,7730401835,2
Clarence Gonzalez,2392005,HOU,2023-08-18,28.47,4625690292,2,5932312152,8
Clarence Gonzalez,2392005,HOU,2023-08-18,27.57,544888209,1,5277320430,6
Clarence Gonzalez,2392005,HOU,2023-08-18,21.69,6306405400,7,5259634488,5
Peggy Tate,30840273,FTW,2023-08-18,31.12,8003453101,6,3476705352,6
Peggy Tate,30840273,FTW,2023-08-18,34.75,3764245476,1,382327982,4
Peggy Tate,30840273,FTW,2023-08-18,20.7,2795286306,4,582314941,8
Peggy Tate,30840273,FTW,2023-08-18,27.37,9121592717,2,5661363955,2
Peggy Tate,30840273,FTW,2023-08-18,31.94,9104869228,2,7826523074,8
Matthew Miles,88643207,FTW,2023-08-18,22.39,3541495056,3,6425869501,7
Matthew Miles,88643207,FTW,2023-08-18,30.19,185305520,6,3090058957,5
Matthew Miles,88643207,FTW,2023-08-18,22.37,2377283269,5,6016280323,4
Matthew Miles,88643207,FTW,2023-08-18,28.67,1899958438,5,1589708015,4
Matthew Miles,88643207,FTW,2023-08-18,30.67,3834560049,7,4167623811,7
Ruth Hansen,26410811,OKC,2023-08-18,33.92,4345044017,2,4152468008,1
Ruth Hansen,26410811,OKC,2023-08-18,22.59,1680972695,7,7197510766,6
Ruth Hansen,26410811,OKC,2023-08-18,33.81,5126897146,7,8614478291,8
Melissa Jones,92375666,FTW,2023-08-18,34.11,3563258126,7,7669585172,1
Melissa Jones,92375666,FTW,2023-08-18,24.84,6023302787,3,1776679861,6
Melissa Jones,92375666,FTW,2023-08-18,28.91,2395153269,2,871596929,2
Melissa Jones,92375666,FTW,2023-08-18,34.88,5975982773,5,9123430943,3
Melissa Jones,92375666,FTW,2023-08-18,30.08,1826682609,1,7261439224,7
Melissa Jones,92375666,FTW,2023-08-18,34.04,4035339204,4,9160989639,5
Melissa Jones,92375666,FTW,2023-08-18,22.64,3876220848,6,7118003823,8
Melissa Jones,92375666,FTW,2023-08-18,22.47,5675677949,3,7971591711,1
Jose Lloyd,56962859,FTW,2023-08-18,29.0,2429620345,7,8817063288,2
Jose Lloyd,56962859,FTW,2023-08-18,30.87,6460314712,7,2426357611,5
Jose Lloyd,56962859,FTW,2023-08-18,23.57,163670419,4,932808073,2
Jose Lloyd,56962859,FTW,2023-08-18,27.06,7315879149,8,2345870723,6
Jose Lloyd,56962859,FTW,2023-08-18,24.56,6453160035,6,5974594692,7
Jose Lloyd,56962859,FTW,2023-08-18,23.93,460377927,4,3294384731,2
Travis Hernandez,31868090,DAL,2023-08-18,27.1,7769812006,8,4454357998,8
Travis Hernandez,31868090,DAL,2023-08-18,31.04,5632188629,6,9412358437,4
Travis Hernandez,31868090,DAL,2023-08-18,21.83,7976904719,5,5607784674,7
Travis Hernandez,31868090,DAL,2023-08-18,20.72,6023726595,1,164529225,2
Travis Hernandez,31868090,DAL,2023-08-18,27.2,5948802441,4,1903789662,3
Travis Hernandez,31868090,DAL,2023-08-18,27.15,2996010431,8,3736247925,2
Travis Hernandez,31868090,DAL,2023-08-18,20.92,1760207685,5,3545258878,6
Elaine Flores,82308356,OKC,2023-08-18,23.11,3734576346,7,9443169545,6
Kiara Williams,9364733,FTW,2023-08-18,27.48,4911705763,6,1476417236,7
Kiara Williams,9364733,FTW,2023-08-18,28.18,3832691247,6,5454398295,4
Kiara Williams,9364733,FTW,2023-08-18,26.5,6295387828,4,1564712602,4
Kiara Williams,9364733,FTW,2023-08-18,32.88,7708611618,3,4820468938,6
Kiara Williams,9364733,FTW,2023-08-18,25.17,6224913848,2,8178589757,6
Kiara Williams,9364733,FTW,2023-08-18,25.37,4422982786,7,3772045588,5
Kiara Williams,9364733,FTW,2023-08-18,26.23,49185195,1,5778446834,1
Erin Johnson,47665349,HOU,2023-08-18,33.67,2413292729,7,7841873682,5
Erin Johnson,47665349,HOU,2023-08-18,20.98,3329756785,4,1736039213,7
Erin Johnson,47665349,HOU,2023-08-18,21.31,8726782184,5,9262154969,6
Erin Johnson,47665349,HOU,2023-08-18,22.88,7406151711,1,930963927,8
Erin Johnson,47665349,HOU,2023-08-18,32.35,7154231683,6,206690686,7
Kimberly Lawson,16559716,SHV,2023-08-18,27.12,4061174665,2,2204591960,4
Kimberly Lawson,16559716,SHV,2023-08-18,27.56,7158812128,4,7604735250,8
Kimberly Lawson,16559716,SHV,2023-08-18,34.13,4753002207,1,2143048299,5
Kimberly Lawson,16559716,SHV,2023-08-18,27.18,2123931852,8,6703697673,3
Kimberly Lawson,16559716,SHV,2023-08-18,34.14,9613855828,1,1241488761,8
Kimberly Lawson,16559716,SHV,2023-08-18,21.69,2977182863,2,7119542095,2
Kimberly Lawson,16559716,SHV,2023-08-18,27.64,1078151266,2,3639542310,5
Kimberly Lawson,16559716,SHV,2023-08-18,22.69,5360546013,4,978974483,6
Mary Watson,6002164,HOU,2023-08-18,21.19,2511253911,6,580210583,6
Mary Watson,6002164,HOU,2023-08-18,20.48,8814953090,1,9128977678,1
Mary Watson,6002164,HOU,2023-08-18,28.76,1269020345,6,124818424,3
Mary Watson,6002164,HOU,2023-08-18,29.54,2137640014,3,4021701760,7
Mary Watson,6002164,HOU,2023-08-18,32.46,53210354,5,2564097240,8
Mary Watson,6002164,HOU,2023-08-18,28.5,3961853239,2,4047786392,7
David Newton,67750878,STX,2023-08-18,20.93,6745756002,4,9422035923,7
David Newton,67750878,STX,2023-08-18,23.18,5757214355,5,5119461544,3
David Newton,67750878,STX,2023-08-18,32.88,7167416959,8,7500748654,6
David Newton,67750878,STX,2023-08-18,27.93,4700762931,8,2468450622,6
David Newton,67750878,STX,2023-08-18,24.85,8182598918,5,5492246998,8
David Newton,67750878,STX,2023-08-18,27.5,4185133603,1,8834574469,5
David Newton,67750878,STX,2023-08-18,20.59,2266856881,8,9472293973,4
Rachel Parsons,26264579,FTW,2023-08-18,30.46,829522203,6,818513940,6
Rachel Parsons,26264579,FTW,2023-08-18,30.89,4493599987,3,9512398001,5
Rachel Parsons,26264579,FTW,2023-08-18,20.22,6602314276,5,6950578111,5
Rachel Parsons,26264579,FTW,2023-08-18,28.04,781284897,5,9154804515,2
Rachel Parsons,26264579,FTW,2023-08-18,21.96,7038855914,2,9087563560,3
Rachel Parsons,26264579,FTW,2023-08-18,25.68,5198928030,6,1266135597,8
Karen Mathis,27600905,HOU,2023-08-18,24.83,96506065,3,2302761894,8
Karen Mathis,27600905,HOU,2023-08-18,24.79,314194965,8,275682555,5
Karen Mathis,27600905,HOU,2023-08-18,33.5,4081272798,4,4666529995,1
Karen Mathis,27600905,HOU,2023-08-18,27.72,4933036598,6,5942433483,3
Karen Mathis,27600905,HOU,2023-08-18,25.11,2771063129,4,150660158,5
Patrick Small,39057094,HOU,2023-08-18,31.22,3568519450,6,4169793953,6
Patrick Small,39057094,HOU,2023-08-18,27.13,265824181,6,1651903383,4
Patrick Small,39057094,HOU,2023-08-18,28.79,7010123056,7,3364000922,6
Patrick Small,39057094,HOU,2023-08-18,22.32,7062597925,7,4142999271,6
Jeremy Fry,1481337,STX,2023-08-18,24.65,2272462087,7,9700100433,5
Jeremy Fry,1481337,STX,2023-08-18,27.08,2662158652,7,2007900606,2
Jeremy Fry,1481337,STX,2023-08-18,30.16,6223434570,3,4297801628,6
Jeremy Fry,1481337,STX,2023-08-18,32.62,9632742401,1,5874139658,4
Jeremy Fry,1481337,STX,2023-08-18,27.69,5938209221,6,2168373584,7
Denise Sanchez,58873729,SHV,2023-08-18,33.06,7134532547,1,8240283734,7
Miranda West,46967111,STX,2023-08-18,25.07,3064591877,3,9845279714,7
Miranda West,46967111,STX,2023-08-18,33.08,7682676937,8,6638780662,7
Miranda West,46967111,STX,2023-08-18,29.76,5083750643,3,3395929454,2
Miranda West,46967111,STX,2023-08-18,31.28,5957354472,8,5125918397,5
Miranda West,46967111,STX,2023-08-18,28.94,8466502792,6,6037376216,4
Miranda West,46967111,STX,2023-08-18,25.59,5955503501,3,3164698423,6
Miranda West,46967111,STX,2023-08-18,24.64,1256089335,7,1536023905,8
Miranda West,46967111,STX,2023-08-18,34.54,8134674238,5,2018109664,2
Roberto Alexander,57320968,FTW,2023-08-18,31.68,6697546159,8,636686438,4
Roberto Alexander,57320968,FTW,2023-08-18,23.81,8211553873,8,9956936937,7
Roberto Alexander,57320968,FTW,2023-08-18,24.52,5371365086,1,9471557116,4
Roberto Alexander,57320968,FTW,2023-08-18,30.62,3517095037,5,4385137429,7
Roberto Alexander,57320968,FTW,2023-08-18,22.89,7021136497,7,1526064230,5
Roberto Alexander,57320968,FTW,2023-08-18,20.39,8084842879,7,1478967280,4
Roberto Alexander,57320968,FTW,2023-08-18,31.72,1754234027,4,9486237311,7
